Format Version,1.23,Take Name,30mm_0.10,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-07-15 05.24.02.321 PM,Capture Start Frame,20317420,Total Frames in Take,1515,Total Exported Frames,1515,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1217,10.142000,-0.052715,-0.013556,-0.000058,0.998518,-0.262193,0.047709,0.131619,-0.090644,0.054963,0.141656,-0.329785,0.045713,0.129383,-0.366150,0.042451,0.123818,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168722,0.005270,0.008294,-0.069946,-0.002119,-0.002821,-0.098776,-0.003152,-0.005473,-0.051932,-0.010868,-0.004460,0.998582,-0.252088,0.043954,-0.022935,-0.083752,0.049109,-0.009784,-0.321507,0.042976,-0.027259,-0.351006,0.039776,-0.031762,0.457348,0.010242,0.022494,0.888944,-0.248261,0.043157,-0.105065,-0.080941,0.049205,-0.095654,-0.314311,0.040604,-0.108948,-0.349530,0.039661,-0.110594,0.721975,0.015656,-0.005065,0.691724,-0.211272,0.103283,-0.051903,-0.211987,0.135775,-0.029145,-0.244435,0.085029,-0.062127,-0.177395,0.089045,-0.064438,-0.094452,-0.050948,0.001331,0.994224,-0.229895,0.104692,0.121405,-0.214685,0.137502,0.083516,-0.257863,0.081039,0.140545,-0.217136,0.095534,0.140154,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.214726,0.138293,0.082406,-0.257481,0.081218,0.140482,-0.217753,0.094593,0.141154,-0.212417,0.135964,-0.028980,-0.243260,0.085487,-0.061896,-0.177583,0.088605,-0.064731,-0.327413,0.044812,0.055686,-0.356280,0.044371,0.052760,-0.079622,0.049258,-0.095573,-0.314415,0.040581,-0.108980,-0.350036,0.039660,-0.110598,-0.083904,0.049148,-0.009752,-0.321476,0.042818,-0.027417,-0.350974,0.039916,-0.031619,-0.091198,0.054943,0.141632,-0.329317,0.045728,0.129389,-0.366184,0.042451,0.123831
1218,10.150000,-0.053449,-0.013548,-0.000115,0.998479,-0.262170,0.047681,0.131611,-0.090620,0.054927,0.141636,-0.329761,0.045690,0.129379,-0.366127,0.042425,0.123819,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168722,0.005270,0.008294,-0.069946,-0.002119,-0.002821,-0.098776,-0.003152,-0.005473,-0.052298,-0.010832,-0.004538,0.998563,-0.252088,0.043936,-0.022941,-0.083750,0.049073,-0.009805,-0.321507,0.042967,-0.027260,-0.351007,0.039768,-0.031759,0.457333,0.010207,0.022437,0.888954,-0.248265,0.043134,-0.105070,-0.080944,0.049160,-0.095658,-0.314315,0.040590,-0.108954,-0.349534,0.039651,-0.110600,0.721971,0.015888,-0.005185,0.691721,-0.211258,0.103287,-0.051910,-0.211967,0.135779,-0.029152,-0.244422,0.085027,-0.062117,-0.177384,0.089054,-0.064461,-0.094780,-0.051126,0.001157,0.994184,-0.229895,0.104648,0.121400,-0.214659,0.137429,0.083496,-0.257879,0.081017,0.140544,-0.217147,0.095497,0.140160,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.214709,0.138224,0.082374,-0.257500,0.081199,0.140475,-0.217738,0.094571,0.141153,-0.212389,0.135970,-0.028986,-0.243232,0.085477,-0.061894,-0.177583,0.088618,-0.064751,-0.327400,0.044770,0.055670,-0.356299,0.044313,0.052744,-0.079634,0.049212,-0.095577,-0.314424,0.040568,-0.108985,-0.350030,0.039649,-0.110605,-0.083876,0.049108,-0.009776,-0.321472,0.042830,-0.027397,-0.350990,0.039889,-0.031635,-0.091160,0.054907,0.141612,-0.329302,0.045707,0.129388,-0.366161,0.042425,0.123828
1219,10.158000,-0.053803,-0.013603,-0.000122,0.998459,-0.262167,0.047676,0.131615,-0.090618,0.054926,0.141654,-0.329759,0.045685,0.129377,-0.366124,0.042417,0.123815,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168722,0.005270,0.008294,-0.069946,-0.002119,-0.002821,-0.098776,-0.003152,-0.005473,-0.052720,-0.010858,-0.004643,0.998540,-0.252076,0.043944,-0.022930,-0.083738,0.049056,-0.009789,-0.321495,0.042986,-0.027252,-0.350995,0.039790,-0.031750,0.457258,0.010189,0.022493,0.888991,-0.248290,0.043135,-0.105055,-0.080971,0.049177,-0.095629,-0.314341,0.040585,-0.108944,-0.349559,0.039643,-0.110593,0.721838,0.015709,-0.005020,0.691866,-0.211285,0.103276,-0.051894,-0.212004,0.135777,-0.029149,-0.244445,0.085013,-0.062110,-0.177405,0.089037,-0.064423,-0.094336,-0.051545,0.001507,0.994204,-0.229895,0.104646,0.121406,-0.214657,0.137471,0.083541,-0.257875,0.080976,0.140509,-0.217154,0.095490,0.140168,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.214702,0.138289,0.082393,-0.257486,0.081160,0.140443,-0.217753,0.094566,0.141152,-0.212427,0.135958,-0.028989,-0.243237,0.085486,-0.061872,-0.177593,0.088608,-0.064709,-0.327417,0.044765,0.055688,-0.356281,0.044347,0.052764,-0.079640,0.049239,-0.095545,-0.314451,0.040533,-0.108983,-0.350053,0.039668,-0.110591,-0.083879,0.049097,-0.009755,-0.321461,0.042828,-0.027406,-0.350974,0.039929,-0.031612,-0.091152,0.054908,0.141630,-0.329301,0.045690,0.129385,-0.366159,0.042425,0.123825
1220,10.167000,-0.053086,-0.013542,-0.000184,0.998498,-0.262152,0.047698,0.131623,-0.090602,0.054915,0.141652,-0.329745,0.045718,0.129389,-0.366111,0.042461,0.123827,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168722,0.005270,0.008294,-0.069946,-0.002119,-0.002821,-0.098776,-0.003152,-0.005473,-0.053081,-0.010863,-0.004635,0.998520,-0.252076,0.043974,-0.022920,-0.083738,0.049097,-0.009781,-0.321495,0.043013,-0.027241,-0.350995,0.039813,-0.031737,0.457164,0.010225,0.022485,0.889039,-0.248280,0.043157,-0.105051,-0.080961,0.049204,-0.095638,-0.314330,0.040605,-0.108935,-0.349549,0.039662,-0.110581,0.722005,0.015636,-0.005132,0.691692,-0.211272,0.103302,-0.051875,-0.211981,0.135792,-0.029114,-0.244437,0.085053,-0.062098,-0.177397,0.089061,-0.064414,-0.094799,-0.051187,0.001503,0.994178,-0.229860,0.104700,0.121393,-0.214645,0.137488,0.083487,-0.257829,0.081051,0.140537,-0.217106,0.095559,0.140155,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.214681,0.138256,0.082411,-0.257453,0.081225,0.140479,-0.217726,0.094624,0.141147,-0.212392,0.135979,-0.028953,-0.243242,0.085499,-0.061878,-0.177599,0.088635,-0.064696,-0.327411,0.044801,0.055678,-0.356282,0.044342,0.052767,-0.079645,0.049259,-0.095558,-0.314433,0.040572,-0.108961,-0.350058,0.039670,-0.110591,-0.083890,0.049137,-0.009750,-0.321457,0.042870,-0.027376,-0.350976,0.039940,-0.031615,-0.091135,0.054900,0.141629,-0.329287,0.045705,0.129392,-0.366146,0.042483,0.123841
1221,10.175000,-0.051694,-0.013487,-0.000111,0.998572,-0.262160,0.047683,0.131619,-0.090610,0.054903,0.141648,-0.329753,0.045697,0.129388,-0.366119,0.042450,0.123821,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168722,0.005270,0.008294,-0.069946,-0.002119,-0.002821,-0.098776,-0.003152,-0.005473,-0.053469,-0.010875,-0.004654,0.998500,-0.252081,0.043938,-0.022935,-0.083743,0.049064,-0.009797,-0.321500,0.042977,-0.027258,-0.351000,0.039774,-0.031752,0.457079,0.010215,0.022482,0.889083,-0.248271,0.043128,-0.105073,-0.080952,0.049174,-0.095657,-0.314322,0.040576,-0.108958,-0.349540,0.039634,-0.110605,0.721839,0.015768,-0.004988,0.691864,-0.211269,0.103281,-0.051903,-0.211991,0.135782,-0.029158,-0.244427,0.085014,-0.062119,-0.177387,0.089047,-0.064434,-0.094279,-0.051467,0.001375,0.994214,-0.229872,0.104683,0.121428,-0.214630,0.137509,0.083565,-0.257855,0.081018,0.140531,-0.217130,0.095521,0.140187,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.214667,0.138315,0.082438,-0.257467,0.081198,0.140470,-0.217744,0.094593,0.141169,-0.212426,0.135976,-0.028989,-0.243247,0.085469,-0.061891,-0.177581,0.088599,-0.064732,-0.327432,0.044736,0.055672,-0.356287,0.044304,0.052744,-0.079644,0.049230,-0.095576,-0.314427,0.040541,-0.108993,-0.350039,0.039644,-0.110607,-0.083867,0.049092,-0.009774,-0.321471,0.042851,-0.027379,-0.350974,0.039886,-0.031641,-0.091146,0.054887,0.141625,-0.329287,0.045686,0.129386,-0.366157,0.042470,0.123838
1222,10.183000,-0.051103,-0.013523,0.000028,0.998602,-0.262179,0.047698,0.131630,-0.090631,0.054956,0.141677,-0.329770,0.045694,0.129392,-0.366135,0.042442,0.123820,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168722,0.005270,0.008294,-0.069946,-0.002119,-0.002821,-0.098776,-0.003152,-0.005473,-0.053606,-0.010854,-0.004693,0.998492,-0.252083,0.043960,-0.022932,-0.083744,0.049075,-0.009802,-0.321502,0.043003,-0.027252,-0.351003,0.039802,-0.031744,0.457034,0.010210,0.022499,0.889106,-0.248278,0.043161,-0.105057,-0.080959,0.049213,-0.095637,-0.314328,0.040607,-0.108943,-0.349546,0.039664,-0.110590,0.721907,0.015762,-0.005084,0.691791,-0.211289,0.103274,-0.051916,-0.212004,0.135771,-0.029164,-0.244452,0.085014,-0.062131,-0.177412,0.089038,-0.064454,-0.094705,-0.050815,0.001108,0.994207,-0.229884,0.104697,0.121395,-0.214666,0.137482,0.083486,-0.257860,0.081068,0.140552,-0.217126,0.095542,0.140146,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.214708,0.138263,0.082388,-0.257480,0.081245,0.140489,-0.217748,0.094592,0.141156,-0.212414,0.135944,-0.029011,-0.243253,0.085482,-0.061895,-0.177598,0.088624,-0.064729,-0.327438,0.044750,0.055661,-0.356282,0.044356,0.052763,-0.079659,0.049268,-0.095553,-0.314434,0.040572,-0.108987,-0.350040,0.039674,-0.110584,-0.083903,0.049114,-0.009775,-0.321468,0.042862,-0.027379,-0.350977,0.039928,-0.031628,-0.091171,0.054934,0.141651,-0.329324,0.045717,0.129406,-0.366162,0.042436,0.123825
1223,10.192000,-0.049867,-0.013408,-0.000034,0.998666,-0.262179,0.047683,0.131617,-0.090628,0.054899,0.141643,-0.329771,0.045692,0.129390,-0.366137,0.042458,0.123817,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168722,0.005270,0.008294,-0.069946,-0.002119,-0.002821,-0.098776,-0.003152,-0.005473,-0.053149,-0.010903,-0.004624,0.998516,-0.252096,0.043941,-0.022936,-0.083759,0.049070,-0.009785,-0.321515,0.042978,-0.027263,-0.351015,0.039776,-0.031761,0.457024,0.010240,0.022488,0.889111,-0.248280,0.043156,-0.105064,-0.080961,0.049210,-0.095655,-0.314331,0.040602,-0.108946,-0.349549,0.039658,-0.110591,0.721994,0.015418,-0.005121,0.691708,-0.211261,0.103281,-0.051901,-0.211967,0.135772,-0.029141,-0.244429,0.085041,-0.062133,-0.177386,0.089029,-0.064428,-0.094330,-0.051234,0.001465,0.994221,-0.229879,0.104650,0.121421,-0.214659,0.137474,0.083548,-0.257850,0.080984,0.140541,-0.217127,0.095492,0.140176,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.214696,0.138286,0.082412,-0.257460,0.081163,0.140481,-0.217732,0.094578,0.141142,-0.212389,0.135964,-0.028975,-0.243238,0.085489,-0.061911,-0.177586,0.088592,-0.064718,-0.327409,0.044760,0.055671,-0.356284,0.044341,0.052760,-0.079647,0.049265,-0.095571,-0.314433,0.040570,-0.108987,-0.350056,0.039665,-0.110588,-0.083888,0.049110,-0.009757,-0.321487,0.042802,-0.027411,-0.350985,0.039931,-0.031627,-0.091174,0.054883,0.141620,-0.329342,0.045682,0.129388,-0.366155,0.042479,0.123836
1224,10.200000,-0.049310,-0.013415,0.000147,0.998693,-0.262174,0.047691,0.131622,-0.090626,0.054961,0.141656,-0.329765,0.045677,0.129393,-0.366131,0.042435,0.123817,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168722,0.005270,0.008294,-0.069946,-0.002119,-0.002821,-0.098776,-0.003152,-0.005473,-0.052653,-0.010876,-0.004522,0.998543,-0.252073,0.043964,-0.022932,-0.083736,0.049115,-0.009786,-0.321491,0.042990,-0.027256,-0.350991,0.039787,-0.031755,0.456974,0.010207,0.022620,0.889134,-0.248249,0.043161,-0.105066,-0.080933,0.049249,-0.095627,-0.314299,0.040592,-0.108960,-0.349517,0.039641,-0.110612,0.721869,0.015669,-0.005149,0.691833,-0.211251,0.103273,-0.051907,-0.211960,0.135772,-0.029158,-0.244417,0.085019,-0.062120,-0.177376,0.089028,-0.064442,-0.094450,-0.051739,0.001401,0.994183,-0.229900,0.104621,0.121420,-0.214640,0.137436,0.083554,-0.257891,0.080961,0.140516,-0.217168,0.095467,0.140189,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.214697,0.138266,0.082382,-0.257505,0.081149,0.140442,-0.217731,0.094567,0.141158,-0.212382,0.135961,-0.028994,-0.243221,0.085475,-0.061893,-0.177573,0.088592,-0.064731,-0.327426,0.044733,0.055669,-0.356279,0.044346,0.052758,-0.079628,0.049311,-0.095542,-0.314392,0.040538,-0.109007,-0.350034,0.039668,-0.110603,-0.083884,0.049151,-0.009760,-0.321462,0.042839,-0.027394,-0.350957,0.039920,-0.031630,-0.091177,0.054940,0.141631,-0.329323,0.045694,0.129399,-0.366154,0.042434,0.123829
1225,10.208000,-0.048570,-0.013346,0.000036,0.998731,-0.262163,0.047692,0.131627,-0.090612,0.054911,0.141650,-0.329755,0.045696,0.129404,-0.366122,0.042470,0.123828,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168722,0.005270,0.008294,-0.069946,-0.002119,-0.002821,-0.098776,-0.003152,-0.005473,-0.052573,-0.010868,-0.004504,0.998548,-0.252078,0.043936,-0.022941,-0.083741,0.049091,-0.009797,-0.321496,0.042960,-0.027263,-0.350996,0.039756,-0.031763,0.456912,0.010209,0.022530,0.889168,-0.248276,0.043154,-0.105065,-0.080958,0.049217,-0.095641,-0.314326,0.040595,-0.108953,-0.349545,0.039649,-0.110601,0.721949,0.015767,-0.005058,0.691748,-0.211259,0.103301,-0.051907,-0.211977,0.135794,-0.029151,-0.244421,0.085040,-0.062125,-0.177381,0.089067,-0.064446,-0.094938,-0.051042,0.001349,0.994173,-0.229889,0.104671,0.121369,-0.214672,0.137444,0.083451,-0.257861,0.081037,0.140527,-0.217134,0.095531,0.140130,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.214720,0.138203,0.082380,-0.257491,0.081214,0.140460,-0.217754,0.094566,0.141164,-0.212398,0.135981,-0.028988,-0.243235,0.085494,-0.061898,-0.177575,0.088635,-0.064733,-0.327403,0.044740,0.055675,-0.356272,0.044371,0.052770,-0.079624,0.049278,-0.095554,-0.314438,0.040545,-0.108997,-0.350037,0.039672,-0.110595,-0.083883,0.049128,-0.009766,-0.321464,0.042812,-0.027414,-0.350970,0.039887,-0.031627,-0.091198,0.054891,0.141623,-0.329317,0.045699,0.129410,-0.366133,0.042480,0.123840
1226,10.217000,-0.049333,-0.013396,0.000094,0.998693,-0.262196,0.047708,0.131623,-0.090647,0.054960,0.141651,-0.329788,0.045701,0.129396,-0.366154,0.042463,0.123822,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168722,0.005270,0.008294,-0.069946,-0.002119,-0.002821,-0.098776,-0.003152,-0.005473,-0.052525,-0.010942,-0.004470,0.998550,-0.252095,0.043939,-0.022932,-0.083761,0.049106,-0.009763,-0.321513,0.042959,-0.027265,-0.351012,0.039753,-0.031769,0.456943,0.010187,0.022518,0.889152,-0.248291,0.043172,-0.105063,-0.080973,0.049228,-0.095634,-0.314341,0.040617,-0.108953,-0.349559,0.039672,-0.110603,0.722006,0.015549,-0.004939,0.691695,-0.211280,0.103276,-0.051913,-0.212003,0.135767,-0.029152,-0.244439,0.085023,-0.062149,-0.177398,0.089040,-0.064437,-0.094196,-0.050653,0.001093,0.994264,-0.229892,0.104710,0.121379,-0.214686,0.137533,0.083499,-0.257862,0.081061,0.140521,-0.217127,0.095535,0.140116,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.214735,0.138311,0.082405,-0.257484,0.081242,0.140454,-0.217765,0.094546,0.141173,-0.212416,0.135947,-0.028994,-0.243262,0.085477,-0.061921,-0.177587,0.088618,-0.064718,-0.327416,0.044761,0.055659,-0.356262,0.044379,0.052772,-0.079636,0.049276,-0.095552,-0.314455,0.040611,-0.108984,-0.350053,0.039656,-0.110609,-0.083883,0.049143,-0.009735,-0.321481,0.042809,-0.027407,-0.350991,0.039885,-0.031642,-0.091180,0.054936,0.141626,-0.329334,0.045740,0.129408,-0.366186,0.042445,0.123829
1227,10.225000,-0.049869,-0.013410,0.000006,0.998666,-0.262178,0.047693,0.131612,-0.090628,0.054923,0.141639,-0.329770,0.045697,0.129385,-0.366137,0.042459,0.123813,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168722,0.005270,0.008294,-0.069946,-0.002119,-0.002821,-0.098776,-0.003152,-0.005473,-0.052754,-0.010888,-0.004481,0.998538,-0.252080,0.043945,-0.022943,-0.083744,0.049113,-0.009795,-0.321498,0.042965,-0.027268,-0.350997,0.039758,-0.031767,0.456974,0.010229,0.022494,0.889137,-0.248277,0.043139,-0.105069,-0.080958,0.049193,-0.095656,-0.314328,0.040584,-0.108953,-0.349546,0.039640,-0.110599,0.721912,0.015805,-0.005038,0.691786,-0.211281,0.103268,-0.051913,-0.212001,0.135763,-0.029160,-0.244441,0.085003,-0.062128,-0.177402,0.089036,-0.064451,-0.094482,-0.051012,0.001391,0.994218,-0.229881,0.104698,0.121414,-0.214671,0.137508,0.083525,-0.257849,0.081043,0.140552,-0.217123,0.095543,0.140165,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.214705,0.138299,0.082419,-0.257462,0.081220,0.140494,-0.217758,0.094596,0.141166,-0.212407,0.135938,-0.029007,-0.243237,0.085469,-0.061894,-0.177592,0.088623,-0.064724,-0.327421,0.044774,0.055696,-0.356271,0.044368,0.052752,-0.079636,0.049248,-0.095574,-0.314432,0.040553,-0.108988,-0.350052,0.039645,-0.110602,-0.083862,0.049152,-0.009761,-0.321455,0.042819,-0.027414,-0.350994,0.039887,-0.031637,-0.091191,0.054904,0.141614,-0.329329,0.045701,0.129385,-0.366156,0.042469,0.123830
1228,10.233000,-0.050006,-0.013435,0.000090,0.998659,-0.262175,0.047692,0.131614,-0.090626,0.054954,0.141645,-0.329766,0.045684,0.129384,-0.366132,0.042439,0.123811,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168722,0.005270,0.008294,-0.069946,-0.002119,-0.002821,-0.098776,-0.003152,-0.005473,-0.052537,-0.010865,-0.004444,0.998550,-0.252092,0.043943,-0.022930,-0.083756,0.049118,-0.009788,-0.321510,0.042959,-0.027251,-0.351009,0.039752,-0.031751,0.457079,0.010206,0.022421,0.889085,-0.248288,0.043134,-0.105071,-0.080967,0.049161,-0.095661,-0.314338,0.040589,-0.108953,-0.349557,0.039651,-0.110598,0.722007,0.015594,-0.005069,0.691691,-0.211281,0.103265,-0.051903,-0.211994,0.135755,-0.029142,-0.244444,0.085015,-0.062131,-0.177403,0.089025,-0.064436,-0.094647,-0.051277,0.001551,0.994188,-0.229859,0.104712,0.121397,-0.214641,0.137514,0.083504,-0.257828,0.081054,0.140530,-0.217107,0.095567,0.140158,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.214691,0.138272,0.082434,-0.257460,0.081232,0.140462,-0.217722,0.094601,0.141194,-0.212401,0.135932,-0.028987,-0.243250,0.085473,-0.061902,-0.177595,0.088610,-0.064712,-0.327428,0.044751,0.055682,-0.356286,0.044324,0.052748,-0.079646,0.049213,-0.095576,-0.314443,0.040568,-0.108997,-0.350063,0.039648,-0.110592,-0.083874,0.049156,-0.009760,-0.321482,0.042790,-0.027399,-0.350983,0.039901,-0.031618,-0.091169,0.054935,0.141621,-0.329315,0.045686,0.129389,-0.366161,0.042450,0.123824
1229,10.242000,-0.050075,-0.013437,-0.000005,0.998655,-0.262162,0.047689,0.131621,-0.090612,0.054919,0.141654,-0.329753,0.045694,0.129391,-0.366120,0.042455,0.123817,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168722,0.005270,0.008294,-0.069946,-0.002119,-0.002821,-0.098776,-0.003152,-0.005473,-0.052274,-0.010876,-0.004506,0.998563,-0.252078,0.043949,-0.022929,-0.083742,0.049097,-0.009779,-0.321497,0.042975,-0.027254,-0.350996,0.039774,-0.031755,0.457190,0.010202,0.022511,0.889026,-0.248265,0.043147,-0.105058,-0.080947,0.049198,-0.095633,-0.314316,0.040594,-0.108946,-0.349534,0.039650,-0.110594,0.721943,0.015514,-0.005034,0.691761,-0.211278,0.103280,-0.051901,-0.211993,0.135775,-0.029146,-0.244441,0.085031,-0.062131,-0.177399,0.089036,-0.064426,-0.094590,-0.051490,0.001584,0.994183,-0.229893,0.104689,0.121400,-0.214663,0.137496,0.083517,-0.257867,0.081025,0.140518,-0.217148,0.095544,0.140165,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.214712,0.138268,0.082429,-0.257497,0.081204,0.140451,-0.217742,0.094612,0.141163,-0.212419,0.135960,-0.028984,-0.243263,0.085492,-0.061898,-0.177586,0.088601,-0.064716,-0.327408,0.044766,0.055690,-0.356289,0.044323,0.052752,-0.079637,0.049251,-0.095550,-0.314418,0.040567,-0.108984,-0.350041,0.039652,-0.110594,-0.083906,0.049142,-0.009745,-0.321458,0.042821,-0.027396,-0.350977,0.039910,-0.031626,-0.091192,0.054899,0.141629,-0.329283,0.045700,0.129391,-0.366148,0.042464,0.123834
1230,10.250000,-0.050159,-0.013419,0.000016,0.998651,-0.262180,0.047668,0.131614,-0.090630,0.054906,0.141639,-0.329772,0.045669,0.129387,-0.366138,0.042428,0.123816,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168722,0.005270,0.008294,-0.069946,-0.002119,-0.002821,-0.098776,-0.003152,-0.005473,-0.052233,-0.010872,-0.004533,0.998565,-0.252083,0.043956,-0.022922,-0.083747,0.049094,-0.009772,-0.321502,0.042986,-0.027246,-0.351001,0.039787,-0.031748,0.457310,0.010234,0.022429,0.888966,-0.248288,0.043148,-0.105065,-0.080967,0.049177,-0.095662,-0.314339,0.040603,-0.108945,-0.349558,0.039664,-0.110589,0.721981,0.015988,-0.005040,0.691709,-0.211283,0.103295,-0.051907,-0.212004,0.135786,-0.029147,-0.244440,0.085024,-0.062117,-0.177403,0.089074,-0.064456,-0.094411,-0.051167,0.001362,0.994217,-0.229885,0.104716,0.121419,-0.214663,0.137531,0.083539,-0.257860,0.081059,0.140545,-0.217134,0.095558,0.140173,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.214697,0.138335,0.082415,-0.257467,0.081239,0.140487,-0.217783,0.094593,0.141190,-0.212419,0.135971,-0.028985,-0.243242,0.085478,-0.061892,-0.177601,0.088647,-0.064739,-0.327419,0.044810,0.055693,-0.356265,0.044371,0.052763,-0.079639,0.049226,-0.095583,-0.314465,0.040591,-0.108966,-0.350029,0.039654,-0.110602,-0.083872,0.049123,-0.009749,-0.321479,0.042840,-0.027389,-0.350962,0.039917,-0.031618,-0.091183,0.054885,0.141612,-0.329318,0.045685,0.129406,-0.366166,0.042428,0.123817
